Date,Close,High,Low,Open,Volume,MA50,MA200,Signal,Market_Return,Strategy_Return,Cumulative_Market,Cumulative_Strategy
2021-02-16,129.60704040527344,132.35117148769072,129.21779194968602,131.84517076789257,80576300,127.731318359375,107.44787441253662,1,-0.016103993164794606,-0.016103993164794606,1.7917889206414601,1.1069433927298575
2021-02-17,127.32028198242188,128.6631634845205,125.98714097419074,127.71925617483,97918500,127.88863784790038,107.73556324005126,1,-0.017643782434202726,-0.017643782434202726,1.7601749867576473,1.0874127243415537
2021-02-18,126.22068786621094,126.50288006540656,123.98255701846796,125.7243978338029,96856700,128.037374420166,108.01281749725342,1,-0.008636441100269843,-0.008636441100269843,1.7449733391583466,1.0780213483960939
2021-02-19,126.37637329101562,127.19378780631595,125.33516499223074,126.7364300489586,87668800,128.16007522583007,108.28553924560546,1,0.0012334382535588162,0.0012334382535588162,1.7471256560263049,1.0793510211653587
2021-02-22,122.61048889160156,126.2304187991235,122.2212477594952,124.56641277376497,103916400,128.19521606445312,108.53572597503664,1,-0.029798959262283153,-0.029798959262283153,1.6950631297762873,1.0471874840559485
2021-02-23,122.47422790527344,123.30136048380356,115.2051779488108,120.43072170415331,158273000,128.27815734863282,108.7814776611328,1,-0.0011113322160275496,-0.0011113322160275496,1.6931793515119664,1.0460237108686963
2021-02-24,121.9779815673828,122.18233150568985,118.94191685635538,121.57901476139985,111039900,128.32280136108398,109.01602188110353,1,-0.00405184295813199,-0.00405184295813199,1.6863188546796881,1.041785387061774
2021-02-25,117.73524475097656,123.05809741548158,117.29735317502876,121.32598240071049,148199500,128.29871963500975,109.22344619750976,1,-0.034782808847041546,-0.034782808847041546,1.6276639483022024,1.005549165083963
2021-02-26,117.99798583984376,121.49140765726708,117.93959485190196,119.29220185674814,164560400,128.29213607788083,109.43654125213624,1,0.0022316264719450807,0.0022316264719450807,1.6312962862566642,1.0077931752196065
2021-03-01,124.35232543945312,124.48855870917816,119.48683030882653,120.42100448300808,116307900,128.29409790039062,109.68595867156982,1,0.05385125478526365,0.05385125478526365,1.7191436381981262,1.0620641022692074
2021-03-02,121.75415802001952,125.25731317881322,121.6471165286429,124.95565484356456,102260900,128.24545684814453,109.9200978088379,1,-0.020893597367414363,-0.020893597367414363,1.6832245432048627,1.0398737625380103
2021-03-03,118.77645111083984,122.3282636330786,118.56236816181614,121.45247312532506,112966300,128.11996658325197,110.14156318664551,1,-0.02445671636684521,-0.02445671636684521,1.6420583979699888,1.014441864870294
2021-03-04,116.89837646484376,120.2750310748952,115.429002367152,118.4747994672062,178155000,127.9965577697754,110.34486373901368,1,-0.015811843411986604,-0.015811843411986604,1.6160944277079496,0.9984016689524012
2021-03-05,118.15367889404295,118.65969453198088,114.40724922583529,117.72552038212189,153766600,127.86774536132812,110.55664348602296,1,0.010738407727815646,0.010738407727815646,1.6334487085993286,1.0091229131497437
2021-03-08,113.22978973388672,117.74496808125188,113.08382341259126,117.67685145453471,154376600,127.56952499389648,110.73643306732178,1,-0.04167360006260867,-0.04167360006260867,1.5653770203943755,0.9670691284531266
2021-03-09,117.83255767822266,118.77646492277744,115.5944343694315,115.82797605727136,129525800,127.38123779296876,110.9421170425415,1,0.0406497967995294,0.0406497967995294,1.6290092781880596,1.0063802920158442
2021-03-10,116.7524185180664,118.88350022910564,116.23666982400522,118.4164168777091,111943300,127.15172073364258,111.1399313735962,1,-0.00916672931012752,-0.00916672931012752,1.6140765910912234,0.9971550762958878
2021-03-11,118.67914581298828,119.89551948779854,117.99797952475684,119.2435449798976,103026500,126.86901550292968,111.34999347686768,1,0.016502675656553834,0.016502675656553834,1.6407131735588378,1.013610803099285
2021-03-12,117.774169921875,117.91040318694742,115.95447955662657,117.16112022904916,88105100,126.6035775756836,111.5538606262207,1,-0.00762539943234275,-0.00762539943234275,1.628202080256545,1.0058816158567152
2021-03-15,120.65453338623048,120.66426645422422,117.18057052802266,118.14394380720243,92403800,126.4180955505371,111.77196022033692,1,0.024456665381434206,0.024456665381434206,1.6680224737067344,1.0304821259490593
2021-03-16,122.1920394897461,123.79765430298438,121.36490683570096,122.31853968534864,115227900,126.28337921142578,111.99812240600586,1,0.012743044628036104,0.012743044628036104,1.6892781585297465,1.0436136056684218
2021-03-17,121.4038314819336,122.47423888090718,119.0489262952044,120.7129320932856,111932600,126.1966389465332,112.21561134338378,1,-0.006450567574646682,-0.006450567574646682,1.6783813556157756,1.036881705583237
2021-03-18,117.2876205444336,119.86633436304557,117.08327064661763,119.57440169521924,121229700,125.99648223876952,112.41071590423584,1,-0.03390511557382392,-0.03390511557382392,1.6214756417766716,1.0017261115190537
2021-03-19,116.76214599609376,118.16341092060108,116.4604876842397,116.67457065039012,185549500,125.87151489257812,112.60103874206544,1,-0.004480221748046742,-0.004480221748046742,1.6142110713424558,0.9972381564086397
2021-03-22,120.07069396972656,120.5377847911862,117.024896545298,117.0930131834112,111912300,125.7287680053711,112.81129314422608,1,0.028335792781193803,0.028335792781193803,1.6599510217651245,1.0254956901621346
2021-03-23,119.24356079101562,120.89782623844285,118.8543196786337,120.0123099463268,95467100,125.5475192260742,113.00630142211914,1,-0.0068887182322731055,-0.0068887182322731055,1.6485160868968107,1.0184313393041973
2021-03-24,116.85945892333984,119.59387224546332,116.84000020937296,119.51602254128296,88530500,125.37824783325196,113.18701717376707,1,-0.019993548094845326,-0.019993548094845326,1.6155564012283132,0.998069283340521
2021-03-25,117.34600067138672,118.3872236915313,115.7987768800299,116.32425121223297,98844700,125.22220474243164,113.35742141723632,1,0.004163477672492366,0.004163477672492366,1.6222827342334794,1.0022247225173098
2021-03-26,117.94933319091795,118.21207408800578,115.72093550893464,117.11246742653448,94071200,125.0376139831543,113.52013103485108,1,0.0051414834428042955,0.0051414834428042955,1.630623674051088,1.0073776443341016
2021-03-29,118.12449645996094,119.28248673827066,117.4822549291758,118.3775042989523,80819200,124.8950032043457,113.70421878814696,1,0.0014850721433028458,0.0014850721433028458,1.6330452678456313,1.0088736728114882
2021-03-30,116.67456817626952,117.16111766205536,115.66254435493632,116.87891806940084,85671900,124.75779067993165,113.8775471496582,1,-0.012274577476678483,-0.012274577476678483,1.613000327182537,0.9964901747503824
2021-03-31,118.86404418945312,120.19718506636264,117.89094519064328,118.3774946900482,118323800,124.6509587097168,114.05675174713134,1,0.018765666309352058,0.018765666309352058,1.6432693530793203,1.0151899768502959
2021-04-01,119.6911849975586,120.8394421912494,119.19490239563412,120.33343394406754,75089100,124.47905120849607,114.22909061431884,1,0.006958713324503041,0.006958713324503041,1.6547043934223409,1.022254392869106
2021-04-05,122.51316833496094,122.7661761594041,119.75929632134556,120.53777850848311,88651200,124.2695278930664,114.4161323928833,1,0.0235772027610881,0.0235772027610881,1.6937176944157226,1.046356291963194
2021-04-06,122.81483459472656,123.71008397089405,122.26990148299974,123.09703422020137,80171300,124.02328521728516,114.6045129776001,1,0.0024623170216351298,0.0024623170216351298,1.6978881643245272,1.04893275287159
2021-04-07,124.45936584472656,124.47882455845117,121.7736104771957,122.4450511751175,83466700,123.73511688232422,114.80354900360108,1,0.013390330699273756,0.013390330699273756,1.7206234483352154,1.06297830931384
2021-04-08,126.85316467285156,126.88235645002489,125.06266638077538,125.48109175246618,88844600,123.49016052246094,115.00347988128662,1,0.019233577255338696,0.019233577255338696,1.7537171923561181,1.0834231847467772
2021-04-09,129.4221649169922,129.4610823431084,125.987126690143,126.3082511367721,106686700,123.31795989990236,115.20698497772216,1,0.020251763137056678,0.020251763137056678,1.7892330575450983,1.1053644144614645
2021-04-12,127.70948028564452,129.27616980561928,127.11588947749738,128.9550454489192,91420000,123.20808731079102,115.40975730895995,1,-0.01323331774310943,-0.01323331774310943,1.7655555679781287,1.0907367759429698
2021-04-13,130.81369018554688,131.0375136441806,128.38094270892825,128.87723269707828,91266500,123.25999008178712,115.62226543426512,1,0.024306808648498546,0.024306808648498546,1.8084705893272643,1.1172491060416958
2021-04-14,128.47828674316406,131.36839256751463,128.11824478906962,131.31000899099288,87222800,123.22282028198242,115.8366637802124,1,-0.017852897805040624,-0.017852897805040624,1.7761841487125831,1.0973029719287604
2021-04-15,130.88180541992188,131.36835488244947,130.04493975044198,130.22010527807376,89347100,123.21720352172852,116.05321590423584,1,0.018707586610044125,0.018707586610044125,1.8094122675100113,1.1178308623135764
2021-04-16,130.5509796142578,131.04725481288563,129.69464764958488,130.68721289515452,84922400,123.22537460327148,116.26445892333984,1,-0.002527668415045481,-0.002527668415045481,1.8048386732716304,1.1150053565495432
2021-04-19,131.21270751953125,131.82576483686614,129.753058553166,129.91848365422268,94264200,123.17973739624024,116.4798456954956,1,0.005068731825901729,0.005068731825901729,1.8139869164954605,1.1206570196863368
2021-04-20,129.52920532226562,131.88410306298763,128.26417368348118,131.38782793049364,94812300,123.10870162963867,116.68681495666505,1,-0.012830328929955503,-0.012830328929955503,1.790712867682188,1.1062786215060976
2021-04-21,129.90870666503906,130.15198139662152,127.76789199677556,128.79937448295544,68847100,123.04233627319336,116.88389350891111,1,0.0029298515483766607,0.0029298515483766607,1.7959593905502647,1.1095198536382531
2021-04-22,128.39065551757812,130.54119550814494,127.8749143516064,129.46105526749852,84566500,122.9631248474121,117.07478565216064,1,-0.011685522752336586,-0.011685522752336586,1.774972666229717,1.096554534144394
2021-04-23,130.7066192626953,131.48508631278992,128.6047225915026,128.6047225915026,78657500,122.9422999572754,117.26675235748291,1,0.018038413588441493,0.018038413588441493,1.8069903572913473,1.1163346383535715
2021-04-26,131.09588623046875,131.42673629598994,129.96708793224363,131.20292770440926,66905100,122.93432022094728,117.45868057250976,1,0.0029781733317659764,0.0029781733317659764,1.8123718877841906,1.1196592764028428
2021-04-27,130.7747802734375,131.76734545845767,130.5023137282654,131.37809693084532,66015800,122.91524795532229,117.64819240570068,1,-0.0024493976604783585,-0.0024493976604783585,1.8079326683223351,1.1169167855906887
2021-04-28,129.98655700683594,131.38782184344353,129.50000754125335,130.69691506905932,107760100,122.92283828735351,117.83590538024902,1,-0.006027333901486687,-0.006027333901486687,1.7970356544589505,1.1101847551837585
2021-04-29,129.88926696777344,133.38270410909877,128.88697605750357,132.7988386951313,151101000,122.97421798706054,118.015482711792,1,-0.0007484623125865175,-0.0007484623125865175,1.7956906409972138,1.1093538237344953
2021-04-30,127.9236297607422,129.96712921001927,127.54412165956818,128.2350137894491,109839500,123.00827682495115,118.1820004272461,1,-0.015133176535047532,-0.015133176535047532,1.7685161375246703,1.0925657764800911
2021-05-03,128.9745635986328,130.4634190600625,128.2836714700979,128.48801399046965,75135100,123.06024063110353,118.35959434509276,1,0.008215322218859678,0.008215322218859678,1.7830450674436886,1.1015415563791737
2021-05-04,124.4106903076172,127.95277706059726,123.29162511092602,127.66084442697164,137564700,123.09624465942385,118.51531295776368,1,-0.03538584015076285,-0.03538584015076285,1.71995051970552,1.0625625829457177
2021-05-05,124.65398406982422,126.9407577416854,124.5274764521898,125.7243840284682,84000900,123.13983978271484,118.66242057800292,1,0.0019555695865480782,0.0019555695865480782,1.7233140026322238,1.0646404980167303
2021-05-06,126.24989318847656,126.25961883490083,123.71009630596178,124.44965376287252,78128300,123.22527801513672,118.82407962799071,1,0.012802712488984014,0.012802712488984014,1.7453770963361643,1.0782707842169672
2021-05-07,126.92245483398438,127.94593245749884,126.2108752190309,127.54629547170842,78973300,123.40902221679688,118.98778217315676,1,0.005327225461519758,0.005327225461519758,1.7546751136437198,1.0840149757930606
2021-05-10,123.64727783203124,126.26935540308769,123.60828686336556,126.14264776926623,88071200,123.52200805664064,119.15654296875,1,-0.025804551339927206,-0.025804551339927206,1.7093965095888077,1.0560424556969585
2021-05-11,122.73101806640624,123.08192191649415,119.67029018955704,120.38186236478138,126142800,123.48958190917968,119.3218359375,1,-0.007410270421559062,-0.007410270421559062,1.6967294191950855,1.0482168955235969
2021-05-12,119.67028045654295,121.49306907963458,119.1634127705143,120.28437887697672,112172300,123.44790435791016,119.46119888305664,1,-0.024938582422637467,-0.024938582422637467,1.654415392725575,1.0220758520777804
2021-05-13,121.8147430419922,122.96495055227784,121.12267010296466,121.4345904055794,105861300,123.5086701965332,119.61882423400878,1,0.01791975900171794,0.01791975900171794,1.6840621178519497,1.0403912050284898
2021-05-14,124.2321548461914,124.66104815919542,122.67255293995204,123.062455275704,81918000,123.65534576416016,119.77988315582276,1,0.019844985457678765,0.019844985457678765,1.7174823060905493,1.061037753362577
2021-05-17,123.0819091796875,123.72524895126948,122.00968366381709,123.61802565600584,74244600,123.75391036987304,119.92962348937988,1,-0.009258840176506578,-0.009258840176506578,1.7015804119124789,1.0512137743829533
2021-05-18,121.69776153564452,123.78372980629568,121.62952920667055,123.36458623209384,63342900,123.9232698059082,120.02369270324706,1,-0.01124574401931211,-0.01124574401931211,1.6824448741718354,1.0393920933666676
2021-05-19,121.54181671142578,121.76600548369002,119.75801895076616,120.050447495282,92612000,123.99745498657228,120.10402015686036,1,-0.0012814107856294887,-0.0012814107856294887,1.6802889711638447,1.0380602051277295
2021-05-20,124.0956573486328,124.49530918227134,121.94145662294912,122.06817912472064,76857100,124.1443197631836,120.1935948562622,1,0.02101203278268038,0.02101203278268038,1.7155952581103158,1.0598719601882691
2021-05-21,122.26312255859376,124.76823446881733,122.04867596571786,124.5927788416249,79295400,124.21599929809572,120.27208248138427,1,-0.014767114572677875,-0.014767114572677875,1.690260866373458,1.0442207095198002
2021-05-24,123.89096069335938,124.70975612799803,122.76025239580744,122.82848472896345,63092900,124.3383351135254,120.3401194381714,1,0.013314220189210912,0.013314220189210912,1.7127653717255606,1.0581236939724807
2021-05-25,123.69601440429688,125.08016771850949,123.13065653206684,124.59278434432386,72009500,124.39916473388672,120.41971858978272,1,-0.001573531175894316,-0.001573531175894316,1.7100702820161582,1.0564587033520625
2021-05-26,123.64727783203124,124.17364475386752,123.22813421483384,123.75450113667011,56575900,124.42826950073244,120.4912414932251,1,-0.0003940027696150983,-0.0003940027696150983,1.7093965095888073,1.0560424556969579
2021-05-27,122.11691284179688,124.41732784538095,121.92196544288971,123.24762857840484,94625600,124.44253112792968,120.5713718032837,1,-0.012376859540031981,-0.012376859540031981,1.6882395490914057,1.042971966554486
2021-05-28,121.46383666992188,122.62379382802952,121.4053539348129,122.39959761550024,71311100,124.52605545043946,120.63060733795166,1,-0.00534795841687441,-0.00534795841687441,1.6792109141851421,1.037394195847387
2021-06-01,121.14217376708984,122.18515807859856,120.81076166659518,121.92197831860382,67637100,124.61365600585935,120.67853485107422,1,-0.002648219516613426,-0.002648219516613426,1.6747639950696867,1.0346469482915224
2021-06-02,121.90247344970705,122.07792909380578,120.91797935921072,121.14216813753484,59278900,124.65029159545898,120.73076099395752,1,0.006276094104757934,0.006276094104757934,1.6852749715060042,1.0411404899042005
2021-06-03,120.42084503173828,121.69776758173276,120.02119320163122,121.53206155124435,76229200,124.67383728027345,120.77703399658203,1,-0.012154211280873128,-0.012154211280873128,1.664791783435953,1.0284862484168331
2021-06-04,122.71150970458984,122.97469686847109,120.7230150397492,120.9374616364624,75169300,124.79087829589844,120.83012866973876,1,0.019022160758362272,0.019022160758362272,1.6964597203696723,1.048050279171983
2021-06-07,122.72126770019533,123.1306617200527,121.67828344764422,122.98444744531308,71057600,124.8983836364746,120.88256889343262,1,7.951980730225294e-05,7.951980730225294e-05,1.6965946225197321,1.0481336199282258
2021-06-08,123.54004669189452,125.2166284911142,123.0234294041827,123.40358202860334,74403800,125.01019790649414,120.92665088653564,1,0.006671858978017031,0.006671858978017031,1.7079140625840459,1.0551266196305056
2021-06-09,123.92020416259766,124.52455300706954,123.32560491924684,123.99818609803276,56877900,125.12611206054687,120.9430738067627,1,0.0030772003158721084,0.0030772003158721084,1.7131696562769119,1.0583734555977176
2021-06-10,122.92597198486328,124.95345787476268,122.7602659341765,123.81299241371468,71186400,125.25114013671876,120.94731128692626,1,-0.008023164458556109,-0.008023164458556109,1.6994246143791942,1.0498819513048867
2021-06-11,124.13465118408205,124.22238272093318,122.91621132668672,123.33535493510138,53522400,125.35655227661132,120.96259986877442,1,0.00983257793046044,0.00983257793046044,1.7161343393370203,1.0602049974088759
2021-06-14,127.18563079833984,127.24411353581664,123.86173050218788,124.59279446771669,96906500,125.50644119262697,120.98491062164308,1,0.024577985156887694,0.024577985156887694,1.7583134636564708,1.0862627000984493
2021-06-15,126.36682891845705,127.30259723643738,126.12314095657528,126.6592574474217,62746300,125.58351440429688,121.0104627609253,1,-0.006437848951514447,-0.006437848951514447,1.7469937071680361,1.0792695049135512
2021-06-16,126.86393737792967,127.58525904482704,125.21661937439929,127.0783839579929,91815000,125.66449645996094,121.03948253631592,1,0.003933852449470088,0.003933852449470088,1.7538661226421879,1.0835151918990937
2021-06-17,128.46255493164062,129.20337594415264,126.37658632134162,126.52280804022224,96721700,125.74456024169922,121.05596836090088,1,0.01260104003353324,0.01260104003353324,1.7759666598670598,1.0971686102091556
2021-06-18,127.16614532470705,128.1896229684165,126.95169870686416,127.40983331102534,108953300,125.75081985473632,121.04104393005372,1,-0.010091731459205722,-0.010091731459205722,1.758044081255179,1.0860962792294548
2021-06-21,128.95968627929688,129.06690958900398,125.9477063159808,127.0101823744656,79663300,125.74157028198242,121.04856971740725,1,0.014103918539090543,0.014103918539090543,1.7828393917653322,1.1014144926773164
2021-06-22,130.59727478027344,130.69475593415476,128.2968593599112,128.79399242175575,74783600,125.799326171875,121.11530395507812,1,0.012698452890385736,0.012698452890385736,1.8054786937927882,1.1154007527253673
2021-06-23,130.32432556152344,130.92868185123652,129.8661909803765,130.39256533356104,60214200,125.78953887939451,121.18028553009032,1,-0.0020900070021310224,-0.0020900070021310224,1.801705230680563,1.113069557341989
2021-06-24,130.04165649414062,131.240597184488,129.5737648661965,131.05539194095186,68711000,125.82080627441408,121.28333179473876,1,-0.002168966278282225,-0.002168966278282225,1.797797392791812,1.1106553470067317
2021-06-25,129.74925231933594,130.50955776565635,129.45682371531962,130.0904215029444,70783700,125.79815521240236,121.363091506958,1,-0.0022485423724040166,-0.0022485423724040166,1.7937549691771222,1.10815799139785
2021-06-28,131.37705993652344,131.835194519561,129.98317185834844,130.04165459260284,62111300,125.81467681884766,121.46956520080566,1,0.012545795741320864,0.012545795741320864,1.8162590526303977,1.1220607152070399
2021-06-29,132.88796997070312,133.04393389324414,130.95796476825768,131.39660028605826,64556100,125.8481820678711,121.59081981658936,1,0.011500562083743615,0.011500562083743615,1.8371470526253348,1.1349650441240082
2021-06-30,133.5019989013672,133.94063419010044,132.43950824826416,132.73193673192986,63261400,125.92763793945312,121.6988489151001,1,0.004620650994965336,0.004620650994965336,1.8456358679819458,1.1402093214843907
2021-07-01,133.80418395996094,133.86266668828733,132.33229922059724,133.15110203776288,52485800,126.00554748535156,121.80751602172852,1,0.0022635245994855335,0.0022635245994855335,1.8498135101708157,1.1427902133321333
2021-07-02,136.42628479003906,136.46526832234767,134.27207651002422,134.41828334809892,78852600,126.16626007080076,121.94583168029786,1,0.019596553354884305,0.019596553354884305,1.886063479319464,1.1651849627211361
2021-07-06,138.4342803955078,139.53574001915328,136.53351700878477,136.53351700878477,108181800,126.32081329345704,122.10286865234374,1,0.014718539089143112,0.014718539089143112,1.9138235783644328,1.182334783141029
2021-07-07,140.91990661621094,141.2318195282519,139.0581266890823,139.91589835234652,104911600,126.51729370117188,122.28930828094482,1,0.017955279672070112,0.017955279672070112,1.9481868159569682,1.2035639348383425
2021-07-08,139.6234893798828,140.422778328839,137.11836946520646,138.00539740279086,105575500,126.69426788330078,122.45355213165284,1,-0.009199674250841339,-0.009199674250841339,1.9302641318703804,1.1924915386977688
2021-07-09,141.44625854492188,141.97261806281588,139.04836216143113,139.1458433075578,99890800,126.9234619140625,122.61851963043212,1,0.013054889067266817,0.013054889067266817,1.9554635159824723,1.2080593834491224
2021-07-12,140.85165405273438,142.62570970674338,140.364278087154,142.51848639937432,76299700,127.14270965576172,122.8032600402832,1,-0.004203748464641555,-0.004203748464641555,1.9472432392294983,1.2029810056707524
2021-07-13,141.96287536621094,143.7369310790402,140.00362927408963,140.39352411006757,100827100,127.42349456787107,122.98822170257569,1,0.007889302549904942,0.007889302549904942,1.9626056302820367,1.212471686786278
2021-07-14,145.38424682617188,145.79365573228569,143.95136027537654,144.36076918149035,127050800,127.75168823242188,123.17059970855712,1,0.02410046606294136,0.02410046606294136,2.0099053406695866,1.2416928195259478
2021-07-15,144.7311553955078,146.21278242197317,143.37625087333885,145.47197634550716,106820300,128.1580975341797,123.33671463012696,1,-0.0044921746676235275,-0.0044921746676235275,2.0008764948139093,1.2361149184971032
2021-07-16,142.69395446777344,145.9788641734468,142.196836268165,144.71169838540143,93251400,128.51889694213867,123.49686290740966,1,-0.014075759446314784,-0.014075759446314784,1.9727126385911231,1.2187156622563369
2021-07-19,138.85340881347656,140.43251704679776,138.0931035014654,140.12058929133983,121434600,128.77096725463866,123.62946674346924,1,-0.026914564591201673,-0.026914564591201673,1.9196179368598825,1.1859144608462295
2021-07-20,142.45999145507812,143.38601770583355,139.35054523026795,139.83792120496685,96350000,129.08171798706056,123.77535060882568,1,0.025974030255507374,0.025974030255507374,1.9694781512308956,1.2167174389326931
2021-07-21,141.72891235351562,142.44049190950972,140.97836414159778,141.8556348529318,74993500,129.44335067749023,123.93586303710936,1,-0.005131820478825655,-0.005131820478825655,1.9593711429218093,1.210473463462634
2021-07-22,143.09356689453125,144.45821346206498,142.1285572602189,142.25527975346566,77338200,129.85060165405272,124.08632129669188,1,0.009628624945711595,0.009628624945711595,1.9782371927864537,1.2221286584490523
2021-07-23,144.8091278076172,144.96509166825837,143.210535419876,143.82463382519293,71447400,130.3533786010742,124.26155578613282,1,0.011989084836709685,0.011989084836709685,2.001954446317905,1.2367808626165722
2021-07-26,145.2283172607422,146.04710543551434,143.9708787526298,144.5264945756414,72434100,130.82165008544922,124.42957454681395,1,0.0028947723080130494,0.0028947723080130494,2.0077496486110094,1.240361061608755
2021-07-27,143.06434631347656,145.4427434254304,141.87514775749966,145.35500444699645,104818600,131.19829391479493,124.58730697631836,1,-0.0149004752522226,-0.0149004752522226,1.9778332246592223,1.2218790923064333
2021-07-28,141.31951904296875,143.25928057886588,138.94112214929507,141.15381301329907,118931200,131.56304611206053,124.726615524292,1,-0.012196101373046608,-0.012196101373046608,1.9537113701522988,1.2069769310310579
2021-07-29,141.96287536621094,142.84990322262558,140.92964066468824,141.03686397561236,56699500,131.96834838867187,124.83310626983642,1,0.004552494429637566,0.004552494429637566,1.9626056302820367,1.2124716867862777
2021-07-30,142.1772918701172,142.635426385787,140.4714762953773,140.73466343435456,70440600,132.3810578918457,124.95667369842528,1,0.0015103702524561502,0.0015103702524561502,1.9655698914433177,1.214302967953945
2021-08-02,141.84593200683594,143.23982039265098,141.58274477107045,142.6647202141764,62880000,132.73606338500977,125.07814777374269,1,-0.0023306103170396275,-0.0023306103170396275,1.9609889139754575,1.2114729009288197
2021-08-03,143.6394500732422,144.30227426975748,141.51448305654833,142.12858155366985,64786600,133.16358993530272,125.21091743469238,1,0.012644127618124612,0.012644127618124612,1.9857839080614907,1.2267909188940633
2021-08-04,143.2397918701172,144.058579914417,142.58670986762564,143.5517196242508,56368300,133.5505665588379,125.34988513946531,1,-0.002782370740915585,-0.002782370740915585,1.9802587210179194,1.2233775317361115
2021-08-05,143.34701538085938,144.107320690727,142.47948676454712,143.26903344221475,46397700,133.94358657836915,125.5041325378418,1,0.0007485595262481937,0.0007485595262481937,1.9817410625479734,1.2242933026416907
2021-08-06,142.6636962890625,143.6106236198985,142.16583326910765,142.8687074712915,54126800,134.32391494750976,125.64754302978515,1,-0.004766887472204107,-0.004766887472204107,1.972294325903761,1.2184572342350246
2021-08-09,142.61485290527344,143.21034301067533,142.05841963396023,142.72223685529076,48908700,134.7338737487793,125.7938130569458,1,-0.00034236729497105767,-0.00034236729497105767,1.9716190768305146,1.2180400743277016
2021-08-10,142.13653564453125,144.196344465899,141.84366893661831,142.9565505100319,69023100,135.14732772827148,125.9431234741211,1,-0.0033539091546088695,-0.0033539091546088695,1.9650064455593312,1.2139548785717333
2021-08-11,142.3903045654297,143.22984760890972,142.06815276895088,142.57578725696132,48493500,135.57229034423827,126.09714611053468,1,0.001785388392560039,0.001785388392560039,1.9685147452585385,1.216122259521027
2021-08-12,145.34825134277344,145.50444888855472,142.37080079552103,142.7124810649403,72282600,136.04120590209962,126.26590991973876,1,0.020773512539152827,0.020773512539152827,2.009407711002674,1.2413853905283299
2021-08-13,145.55325317382812,145.88516176552068,144.74299521470792,145.42634081402107,59375000,136.5438540649414,126.42818149566652,1,0.0014104182827163747,0.0014104182827163747,2.0122418163757034,1.243136263179028
2021-08-16,147.52520751953125,147.59354953492934,142.98582599022765,145.00657783567002,103296000,137.04012802124024,126.62650218963624,1,0.013547992248226226,0.013547992248226226,2.039503652905518,1.2599782636360664
2021-08-17,146.6173095703125,148.07185618392833,145.54347021491796,146.65635150331968,92229700,137.51804885864257,126.80030197143554,1,-0.006154188592471854,-0.006154188592471854,2.026952162790502,1.2522241197792348
2021-08-18,142.8784637451172,147.13475089008148,142.67345256358962,146.23663716721276,86326000,137.90481719970705,126.98673763275148,1,-0.02550071227028139,-0.02550071227028139,1.9752634389015569,1.2202915128028382
2021-08-19,143.21035766601562,144.4794367790495,141.06269334170713,141.5800847276963,86960300,138.2906202697754,127.17526920318603,1,0.002322910760648389,0.002322910760648389,1.9798517995988967,1.223126141089056
2021-08-20,144.66490173339844,144.9675251601663,143.28843882859866,143.9327425154178,60549600,138.7253988647461,127.36297428131104,1,0.010156696003615906,0.010156696003615906,1.9999605524596344,1.2355490614781732
2021-08-23,146.14874267578125,146.6173203855108,144.3720292286724,144.78203658666283,60131800,139.1656806945801,127.53622570037842,1,0.010257090176007955,0.010257090176007955,2.0204743281946715,1.248222199618637
2021-08-24,146.06089782714844,147.2714065930409,145.60207679709836,145.89494350289067,48606400,139.54318603515625,127.68925037384034,1,-0.0006010646894697436,-0.0006010646894697436,2.019259892420014,1.247471937329834
2021-08-25,144.830810546875,146.74419258973606,144.28413421914692,146.2463149445594,58991300,139.9124656677246,127.83678047180176,1,-0.008421742564729051,-0.008421742564729051,2.00225420543477,1.2369660498169184
2021-08-26,144.0303497314453,145.57276688380205,144.00106455542348,144.82109417148567,48597200,140.25579391479494,127.9918222808838,1,-0.005526868298307397,-0.005526868298307397,1.9911880101415997,1.2301295013701028
2021-08-27,145.06517028808594,145.2115961914639,143.33727014912955,143.97180225819312,55802400,140.58784622192383,128.15373859405517,1,0.007184739595301304,0.007184739595301304,2.0054941774797532,1.2389676615059448
2021-08-30,149.47763061523438,149.83883931473636,145.07491826892314,145.45564049048158,90956700,141.03407592773436,128.3206161880493,1,0.030417089907837314,0.030417089907837314,2.0664954741857993,1.2766534522588742
2021-08-31,148.21835327148438,149.1652806367618,147.6911901527622,149.02861147557854,86453100,141.41924926757812,128.4825576400757,1,-0.00842452036847885,-0.00842452036847885,2.0490862409721515,1.2658982592468304
2021-09-01,148.8821258544922,151.293371319359,148.71617155840954,149.1945209265185,80313700,141.7849462890625,128.64757514953612,1,0.004478342717733508,0.004478342717733508,2.058262751417417,1.27156738549752
2021-09-02,149.9949951171875,151.03954929712242,148.77472989529102,150.20976298790652,71115500,142.1783596801758,128.81310440063476,1,0.0074748345800956795,0.0074748345800956795,2.073647925006635,1.2810721413615587
2021-09-03,150.6295623779297,150.9517142276546,149.44833892893834,150.1023993889916,57808700,142.59011779785158,128.98622753143312,1,0.00423058956231448,0.00423058956231448,2.082420678274083,1.2864918317913747
2021-09-07,152.9626922607422,153.5191254698615,150.71740121777114,151.2836060822293,82278300,143.05438659667968,129.1776234817505,1,0.01548918981095282,0.01548918981095282,2.1146756874261237,1.3064185479642316
